date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2018-12-03,Anonymous,Melbourne,Current Employee,Solution integrator,"Work life balance. Friendly staff.
","No career or salary improvement opportunity.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2018-12-03,Anonymous,Mumbai,"Current Employee, more than 3 years",Working with Ericsson Bharti project,"Working ethics is great .
","Good lerning in Ericsson
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-03, Tax Specialist,Kuala Lumpur,"Former Employee, more than 1 year",Tax specialist,"Fantastic opportunities; great leaders who treat all walks of employees with respect; management who always considers their employees suggestions and feedback
","Too many meetings, too many internal processes
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-03, Marketing,"Gurgaon, Haryana, Haryana","Former Employee, more than 8 years",Great Employer - A company to build career with,"Work Culture, Respect, Professionalism, Innovation, Cross Cultural exposure, Commitment to Quality
","Slow pace of work, conservative style of decision making. more of a follower than like a leader as it should be.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-12-02,Anonymous,,Former Employee,Easy Working Conditions,"Good working conditions, Good projects, Leadership, Culturally very rich
","First line of management is not very efficient
Advice to Management
Hire more MBAs for people management at least in India
Be the first to find this review helpful
Helpful
Share
Repor","Hire more MBAs for people management at least in India
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,Agree
2018-12-01,,,Current Employee,Software Engineer,"High salary and campus like feel
","Long work hours especially past midnight
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2018-12-01,Anonymous,,Current Employee,Better place to work,"Freedom of work, flexible, balanced
","Sometimes might feel like boring doing almost similar work for long time.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,N/A
2018-12-01, Systems Engineer,,"Former Employee, more than 5 years",Ericsson OLD age telecom giant ur sprint depend on ur manager,"if u get -Ve manager u r gone ether leave or u will be disappointed. the managers are get there by licking shoe of there mangers without having proper management skill they will take most off the things on ego point and then worst thing starts,Company no doubt its good one but Telecom is about relation's keep good relationships and u will never be out off Job,Good HR policies but HR managers are useless,Bad Managers,Good and recognized brand world wide,Salaries are monopoly based dont except much hike,keep ur self updated may be you need to be on your tows any time as this company is challenged by Huawei consistently ur Job may not be secure with them.
","Many Bad managers .....not require any other Cons ...one day this will disintegrate company inside out.....already Damaged ship.....
Advice to Management
Ericsson needs to adopt no Jerks policy like Google or else its sheep stability is difficult.
1 person found this review helpful
Helpful
Share
Repor","Ericsson needs to adopt no Jerks policy like Google or else its sheep stability is difficult.
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2018-12-01,Anonymous,,Former Employee,big data architect,"boring. beauracratic office politics cheap
","stable? good coworkers some of them smart
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,Agree
2018-12-01,Anonymous,,Current Employee,senior researcher,"Nice company to work with
","Should do more cutting edge research
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2018-11-30,Anonymous,,"Current Employee, less than 1 year",Collections,"Some nice teams which are always helpful, flexible working hours, it depends actually on the department how the environment is and how activity is organized.
","Split activity matrix, no visibility;poor communication
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Neutral,N/A
2018-11-30, Senior Manager Customer Projects,Guwahati,"Current Employee, more than 3 years",Senior Project MAnager,"Excellent place to work
Opportunity to learn
","Little slow to start any operation
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-11-30,Anonymous,"Dallas, TX","Former Employee, more than 3 years",Sales,"Worldwide sales and visibility
","Slow to respond to market
2 people found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2018-11-29,,,Former Employee,Engineer,"Great project and gave me global exposure
","Work culture highly depends on ur manager
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2018-11-29, Senior Software Architect,"Dublin, Dublin","Current Employee, more than 8 years",Senior Software Architect,"work life balance is exceptional, respect and professional attitude.
","nothing i can think of
Advice to Management
hire more talents
Be the first to find this review helpful
Helpful
Share
Repor","hire more talents
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
2018-11-29, Account Manager,Lisbon,"Current Employee, more than 5 years",Gear company to work,"Good list of benefits and flexibility
","to focused i Radio
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2018-11-28,Anonymous,,Current Employee,Software Developer,"Great culture, great people, family company, knowledge-sharing
","Salary is not that big
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-11-28,,,"Former Employee, more than 1 year",Great place to work,"Flexible work timing, freedom to work
","No as such. All the best
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2018-11-28,Anonymous,,Former Employee,Gud,"Very good company for freshers
","Awesome less no salary vjgjjchj
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2018-11-28, Software Architect,"Piscataway, NJ","Current Employee, more than 5 years",Software Architect,"Best place to work. Great Benefits and flexible work culture
","Took away ESPP Benefits. Low bonuses
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,N/A
2018-11-28,Anonymous,Budapest,"Former Employee, more than 3 years",A tolerable place to work,"It's an employee friendly company with good work-life balance and a proper beneficial package. It was stable employer at least in Hungary, so you didn't have to be concerned about loosing your job. The company really supports the internal movements between different products/projects, so you can work with different domains through the years at the same company.
","It wasn't really clear where we are heading as a company, and what are the plans with our product. The vision changed so quickly that caused a lot of frustration and made us feel that we are just jumping around without a real plan. Too much politics between the different sites. The internal communication about strategy, changes was really weak, that caused a lot of unnecessary tension.
Advice to Management
Value the knowledge, not the political activities, and try to communicate better internally.
1 person found this review helpful
Helpful
Share
Repor","Value the knowledge, not the political activities, and try to communicate better internally.
1 person found this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Neutral
2018-11-28, Senior Solution Engineer,"Beijing, Beijing, Beijing","Former Employee, more than 5 years",Senior Solutions Engineer,"It is a great company to work for
","none of cons has been found.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2018-11-28, Field Engineer,"Los Angeles, CA","Current Employee, more than 8 years",field engineer,"Benefits are awesome. Great 401k and stock options
","Travel is the hardest thing. 100% travel company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2018-11-27,Anonymous,Aachen,"Former Employee, more than 3 years",Nice company culture but lately bad managment decisions,"Amazing company culture (Swedish, so like IKEA).
Good atmosphere.
","Big company, so it feels like a lot of decisions are made on a high management level without asking the people who really build it. Therefore a lot of burocracy.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2018-11-27,,,Current Employee,Manage strategy and product,"Great brands and heritage but completely lost its way
","Too big, too impersonal and appalling payer
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
